79231,GOW2018,2020-09-30,10,"Ya quiero que salga el siguiente AAAAAAAH\, me gusto toda la historia de principio hasta el final del juego y tambien me gustó ese cambio de jugabilidad que tenian las otras entregas"
79255,GOW2018,2020-09-30,10,"I just incredible\, the animation\, the story\, the relationship father to son\, and the bosses are so epics. Its another world but looking Kratos in another mythology it's so interesting. The best game ever. Thank you\, Cory."
79270,GOW2018,2020-10-01,9,"Kann ich nur wärmstens weiter empfehlen\,God of War: Ragnerök kann nur ein gutes Spielwewrden wenn es nur halb so gut ist ."
79280,GOW2018,2020-08-20,9,"Me gusta + la trilogía original (pero por gustos personales)\, aún así el trabajo aquí es magnífico\, la historia padre e hijo muy bien llevada y un gameplay y gráficos excelentes."
79281,GOW2018,2020-08-20,9,"Me gusta + la trilogía original (pero por gustos personales)\, aún así el trabajo aquí es magnífico\, la historia padre e hijo muy bien llevada y un gameplay y gráficos excelentes."
79291,GOW2018,2020-07-26,10,Good game friends ..go to game....!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
79292,GOW2018,2020-07-26,10,SS Monica is really innovating its franchise with God of War. One of the best PS4 exclusive
79300,GOW2018,2020-07-26,10,Best game of this generation. When it came out there was nothing close to it
79329,GOW2018,2020-07-26,10,This game deserves more than 10.No words can explain how amazing this game has s until you play it your self!
79338,GOW2018,2020-07-27,10,"creo que no hace falta explicar por que es uno de los mejores juegos de la generación\, me encanta el nuevo enfoque que le dieron a kratos y su relacion con su hijo"
79339,GOW2018,2020-07-27,10,"My favourite game so far. The story is excellent\, very nice graphics\, and the characters are so real. 5 years of hard work and We’ve got a masterpiece!"
79340,GOW2018,2020-06-19,10,"Perfect game\, no doubt. A bit slow pacing at times\, however\, still a 9.9 game."
79341,GOW2018,2020-06-19,10,Wonderful Game! You must play!The new look and mithology of GOD is Amazon!
79352,GOW2018,2020-06-19,10,"Obra maestra sin duda escenarios preciosos\, jugabilidad increíble y una historia epica"
79353,GOW2018,2020-06-19,9,Epic mythological journeybeautiful graphicsNew gameplayThis game is very fun
79362,GOW2018,2020-07-27,10,"Taking many pages from RE4's book but maintaining its identity. This game is a masterpiece. Everything from graphics\, gameplay\, story is polished to perfection. It made me care about Kratos more than ever before. And it has a very memorable cast of side characters and villains. Great OST\, and level design is surprisingly amazing."
79363,GOW2018,2020-02-16,10,Amazing game WolalwlwlapaoaooaowlskxjjdjfjfjfjdjsiisjddjdjKsksksoskkskskekekskskkskhxiydjydjgxuxuxudljxjgdoutdohrdlfbxhfdhgxohxhltshrostoudyshofsgrdpjfsfhshfshsytsutdfhxufdvjdugdydutsiyrsuotdutsuotshofshr
79381,GOW2018,2020-02-17,10,"História envolvente e game play dinâmica e divertida\, mal posso esperar pela continuação."
79382,GOW2018,2020-02-18,10,Lo que más espero es que salga el siguiente juego pdt boooy!!!..................
79392,GOW2018,2019-09-08,10,"It is an absolutely masterpiece. Every detail\, visuals\, audio\, pace\, feeling\, story\, Gameplay. Everething is just perfect. Comgrats Santa Monica. GOTY."
79427,GOW2018,2020-08-14,10,"Kratos is himself 10/10 \, God of war series is one of the best games I ever  played and this game is no different  from having the best graphics and visuals to  the best story \, and what most games lack this game got you covered which is a very great character development of BOY .  What can I say even if u don't have a PS4 it's a must play game"
79455,GOW2018,2020-07-27,10,"This game was had such a good story my wife was asking me every night if we could play more of it\, Kratos\, Atreus and every character were so well crafted it was hard to put the game down. The game play was also challenging but rewarding especially the fights with the Valkyrie which could be very hard. There wasn't a thing about this game i could say that is negative."
79465,GOW2018,2020-08-14,8,El juego es muy bueno...aunque la jugabilidad lo hace un poco aburrido al final
79466,GOW2018,2020-08-14,9,The game started with a great battle and ended up with an even better. The game has a lot of stuff to explore and i recommend the game to all game lovers.… Expand
79467,GOW2018,2020-08-15,10,"Best game I have ever played. This game takes every brilliant aspect from previous games like father and son (last of us)\, great gear system (horizon) and sick combat."
79477,GOW2018,2020-08-15,10,"BOI! You best play this game\, BOI! And also\, take a shot every time he says BOI! Incredibly deep game\, full of nuance\, story\, and exploration. This game coming from the this series is proof that the creators behind it are continuously looking to improve and change\, progressing each time."
79514,GOW2018,2020-08-16,9,I honored this game as my 100 platinum the graphics was amazing even the characters the surroundings everything in this game was good expect fighting the same boss 100 times OMG it was dope thanks alot for this game
79571,GOW2018,2020-08-16,10,الجزء الرابع من سلسلة ممتعة من ناحية اللعبلو كانت في اللعبة سلبية لكان أساس قصتها الشركي
79572,GOW2018,2019-09-09,10,"Um dos melhores jogos da franquia\, com ótimas jogabilidades e gráficos\, a história vai te fazer ficar preso ao mundo de God of War… Expand"
79637,GOW2018,2020-08-17,8,"God of War is a nice game. It's not awesome. But it's very good. The series faces an amazing change. That is definately the best thing about this game. The story is good\, combat is awesome. But i still don't get why people are giving 10. It's a good game but not a masterpiece for me."
79691,GOW2018,2019-09-09,10,"Best game of 2018.  Strong plot\,reveals gradually. Interesting characters ."
79692,GOW2018,2019-09-09,10,"E incrível melhor jogo da minha vida\,jogabilidade impecável\,gráficos surreais\, é história perfeita"
79703,GOW2018,2018-11-16,10,God of war is the redefinition o art in the music movies and characters with an unic story that will be remembered as one of the best of the generation
79735,GOW2018,2020-07-20,10,"Perfect combination of story driven and gameplay driven game. Combat system is fun and has a good learning curve\, starting with simple combat with several new tools and systems adds progressively\, ending up with a pretty high skill cap.Looks amazing and supporting characters are very fun\, particularly Mimir and the Dwarves."
79736,GOW2018,2020-07-20,10,"This game is a Masterpiece. The graphics are gorgeous\, the combat is very satisfying and the story is amazing. God Of War 2018 is my favorite game."
79771,GOW2018,2020-11-14,10,"I knew the God of War games were good before buying it (played 1 and 2 before)\, but i didn't have much hopes for this one\, with the character change\, it's family\, it's subtle change in gameplay... in the end i got blown away by how amazing the game is. Went straight for platinum. Great storytelling\, memorable places and characters\, and a super fun-challenging combat and exploration\,I knew the God of War games were good before buying it (played 1 and 2 before)\, but i didn't have much hopes for this one\, with the character change\, it's family\, it's subtle change in gameplay... in the end i got blown away by how amazing the game is. Went straight for platinum. Great storytelling\, memorable places and characters\, and a super fun-challenging combat and exploration\, definitely would play again.… Expand"
79819,GOW2018,2018-11-16,10,God of war is the perfect mix of past games present games and future games and this game should not exist because it is beyond the world masterpiece
